  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   8.913E+014  2.733E-014  7.604E-013  2.222E-025  4.732E-014  7.679E-019  2.249E-010  4.485E-018  3.466E-025  2.091E-010  5.054E-015
   1.000E+015  2.800E-014  8.726E-013  2.727E-025  4.797E-014  9.906E-019  2.601E-010  5.399E-018  4.485E-025  2.442E-010  6.550E-015
   1.122E+015  2.889E-014  9.989E-013  3.372E-025  4.883E-014  1.277E-018  2.990E-010  6.496E-018  5.790E-025  2.844E-010  8.457E-015
   1.259E+015  3.009E-014  1.141E-012  4.214E-025  4.995E-014  1.647E-018  3.416E-010  7.815E-018  7.457E-025  3.303E-010  1.088E-014
   1.413E+015  3.177E-014  1.302E-012  5.339E-025  5.141E-014  2.122E-018  3.885E-010  9.397E-018  9.583E-025  3.826E-010  1.394E-014
   1.585E+015  3.406E-014  1.483E-012  6.868E-025  5.331E-014  2.733E-018  4.398E-010  1.130E-017  1.229E-024  4.422E-010  1.779E-014
   1.778E+015  3.708E-014  1.687E-012  8.968E-025  5.578E-014  3.518E-018  4.958E-010  1.357E-017  1.574E-024  5.100E-010  2.261E-014
   1.995E+015  4.090E-014  1.917E-012  1.186E-024  5.896E-014  4.528E-018  5.569E-010  1.631E-017  2.011E-024  5.868E-010  2.862E-014
   2.239E+015  4.559E-014  2.177E-012  1.583E-024  6.305E-014  5.825E-018  6.234E-010  1.958E-017  2.565E-024  6.740E-010  3.609E-014
   2.512E+015  5.124E-014  2.471E-012  2.129E-024  6.829E-014  7.490E-018  6.955E-010  2.350E-017  3.266E-024  7.725E-010  4.531E-014
   2.818E+015  5.794E-014  2.803E-012  2.878E-024  7.498E-014  9.628E-018  7.735E-010  2.820E-017  4.151E-024  8.839E-010  5.666E-014
   3.162E+015  6.585E-014  3.178E-012  3.900E-024  8.347E-014  1.237E-017  8.578E-010  3.382E-017  5.268E-024  1.010E-009  7.055E-014
   3.548E+015  7.511E-014  3.603E-012  5.292E-024  9.420E-014  1.589E-017  9.485E-010  4.054E-017  6.672E-024  1.151E-009  8.748E-014
   3.981E+015  8.590E-014  4.084E-012  7.177E-024  1.077E-013  2.040E-017  1.046E-009  4.857E-017  8.438E-024  1.311E-009  1.080E-013
   4.467E+015  9.843E-014  4.630E-012  9.714E-024  1.246E-013  2.618E-017  1.151E-009  5.817E-017  1.065E-023  1.490E-009  1.328E-013
   5.012E+015  1.129E-013  5.249E-012  1.310E-023  1.455E-013  3.358E-017  1.263E-009  6.962E-017  1.343E-023  1.692E-009  1.626E-013
   5.623E+015  1.296E-013  5.956E-012  1.759E-023  1.714E-013  4.305E-017  1.382E-009  8.327E-017  1.692E-023  1.921E-009  1.983E-013
   6.310E+015  1.487E-013  6.788E-012  2.350E-023  2.033E-013  5.518E-017  1.510E-009  9.951E-017  2.137E-023  2.184E-009  2.407E-013
   7.079E+015  1.704E-013  7.853E-012  3.145E-023  2.421E-013  7.070E-017  1.647E-009  1.188E-016  2.732E-023  2.509E-009  2.913E-013
   7.943E+015  1.952E-013  9.498E-012  4.357E-023  2.892E-013  9.056E-017  1.795E-009  1.417E-016  3.640E-023  2.988E-009  3.533E-013
   8.913E+015  2.233E-013  1.277E-011  6.965E-023  3.459E-013  1.159E-016  1.960E-009  1.686E-016  5.389E-023  3.899E-009  4.354E-013
   1.000E+016  2.550E-013  2.054E-011  1.525E-022  4.136E-013  1.484E-016  2.159E-009  2.003E-016  9.702E-023  6.017E-009  5.644E-013
   1.122E+016  2.912E-013  3.986E-011  4.565E-022  4.938E-013  1.900E-016  2.431E-009  2.374E-016  2.228E-022  1.128E-008  8.140E-013
   1.259E+016  3.327E-013  8.675E-011  1.528E-021  5.879E-013  2.436E-016  2.862E-009  2.808E-016  6.225E-022  2.411E-008  1.367E-012
   1.413E+016  3.814E-013  1.947E-010  4.949E-021  6.970E-013  3.132E-016  3.624E-009  3.322E-016  1.928E-021  5.374E-008  2.625E-012
   1.585E+016  4.395E-013  4.293E-010  1.480E-020  8.219E-013  4.052E-016  5.043E-009  3.979E-016  6.112E-021  1.179E-007  5.404E-012
   1.778E+016  5.086E-013  9.130E-010  4.177E-020  9.648E-013  5.308E-016  7.683E-009  5.022E-016  1.892E-020  2.483E-007  1.129E-011
   1.995E+016  5.907E-013  1.867E-009  1.197E-019  1.137E-012  7.106E-016  1.245E-008  7.388E-016  5.645E-020  4.972E-007  2.357E-011
   2.239E+016  6.900E-013  3.683E-009  3.625E-019  1.371E-012  9.841E-016  2.063E-008  1.434E-015  1.649E-019  9.465E-007  4.925E-011
   2.512E+016  8.091E-013  7.053E-009  1.079E-018  1.717E-012  1.428E-015  3.374E-008  3.591E-015  4.834E-019  1.718E-006  9.923E-011
   2.818E+016  9.432E-013  1.313E-008  2.718E-018  2.203E-012  2.184E-015  5.283E-008  9.862E-015  1.439E-018  2.996E-006  1.737E-010
   3.162E+016  1.075E-012  2.341E-008  5.326E-018  2.730E-012  3.495E-015  7.687E-008  2.591E-014  4.278E-018  5.079E-006  2.379E-010
   3.548E+016  1.183E-012  3.846E-008  8.363E-018  3.094E-012  5.728E-015  1.002E-007  6.013E-014  1.232E-017  8.481E-006  2.449E-010
   3.981E+016  1.239E-012  5.555E-008  1.117E-017  3.111E-012  9.320E-015  1.120E-007  1.166E-013  3.388E-017  1.403E-005  1.922E-010
   4.467E+016  1.214E-012  6.728E-008  1.281E-017  2.710E-012  1.463E-014  1.026E-007  1.802E-013  8.965E-017  2.285E-005  1.172E-010
   5.012E+016  1.075E-012  6.476E-008  1.378E-017  1.980E-012  2.162E-014  7.376E-008  2.155E-013  2.338E-016  3.610E-005  5.698E-011
   5.623E+016  8.457E-013  4.601E-008  1.583E-017  1.163E-012  2.969E-014  3.993E-008  1.943E-013  6.210E-016  5.428E-005  2.158E-011
   6.310E+016  6.292E-013  2.145E-008  1.776E-017  5.307E-013  3.927E-014  1.571E-008  1.267E-013  1.636E-015  7.642E-005  5.796E-012
   7.079E+016  5.540E-013  5.676E-009  2.277E-017  1.935E-013  5.342E-014  4.361E-009  6.321E-014  4.010E-015  9.912E-005  1.236E-012
   7.943E+016  7.476E-013  8.866E-010  4.068E-017  8.255E-014  7.610E-014  8.638E-010  3.901E-014  7.845E-015  1.163E-004  4.029E-013
   8.913E+016  1.438E-012  1.669E-010  1.035E-016  8.490E-014  8.567E-014  1.710E-010  4.983E-014  1.105E-014  1.248E-004  3.571E-013
   1.000E+017  2.694E-012  9.312E-011  2.746E-016  1.284E-013  5.384E-014  7.962E-011  6.214E-014  1.241E-014  1.279E-004  3.635E-013
   1.122E+017  3.900E-012  6.405E-011  5.908E-016  1.613E-013  2.053E-014  4.371E-011  5.024E-014  1.293E-014  1.296E-004  2.481E-013
   1.259E+017  4.295E-012  2.891E-011  9.728E-016  1.530E-013  1.049E-014  1.531E-011  2.640E-014  1.346E-014  1.314E-004  1.065E-013
   1.413E+017  3.748E-012  8.815E-012  1.232E-015  1.106E-013  1.158E-014  3.674E-012  1.085E-014  1.429E-014  1.340E-004  3.376E-014
   1.585E+017  2.670E-012  2.668E-012  1.194E-015  6.081E-014  1.558E-014  9.517E-013  5.544E-015  1.561E-014  1.375E-004  1.239E-014
   1.778E+017  1.575E-012  1.124E-012  8.602E-016  2.488E-014  2.140E-014  3.662E-013  4.198E-015  1.763E-014  1.423E-004  6.217E-015
   1.995E+017  7.729E-013  5.413E-013  4.406E-016  7.327E-015  2.961E-014  1.587E-013  3.608E-015  2.065E-014  1.488E-004  3.228E-015
   2.239E+017  3.118E-013  2.550E-013  1.509E-016  1.512E-015  4.122E-014  6.318E-014  3.013E-015  2.514E-014  1.577E-004  1.469E-015
   2.512E+017  1.004E-013  1.102E-013  3.236E-017  2.165E-016  5.769E-014  1.978E-014  2.134E-015  3.178E-014  1.696E-004  5.060E-016
   2.818E+017  2.490E-014  4.341E-014  4.123E-018  2.166E-017  8.128E-014  4.055E-015  1.088E-015  4.163E-014  1.855E-004  1.106E-016
   3.162E+017  4.614E-015  1.881E-014  3.036E-019  1.498E-018  1.156E-013  4.641E-016  3.489E-016  5.626E-014  2.066E-004  1.324E-017
   3.548E+017  6.239E-016  1.201E-014  1.279E-020  6.828E-020  1.663E-013  2.819E-017  6.855E-017  7.802E-014  2.344E-004  8.337E-019
   3.981E+017  6.017E-017  1.025E-014  3.138E-022  1.930E-021  2.400E-013  1.046E-018  9.729E-018  1.080E-013  2.679E-004  3.246E-020
   4.467E+017  4.044E-018  8.432E-015  6.518E-024  3.525E-023  3.122E-013  4.181E-020  1.725E-018  1.170E-013  2.766E-004  1.558E-021
   5.012E+017  1.997E-019  6.464E-015  1.037E-025  4.314E-025  3.932E-013  1.933E-021  4.016E-019  1.144E-013  2.766E-004  9.140E-023
   RADIUS      CH3         NH          CH4+        CH4         O+          NH2         NH2+        O-          O           NH3+        



   RADIUS      OH          NH3         OH-         OH+         CH5+        NH4+        H2O         H2O+        F           H3O+        
   1.000E+014  0.000E+000  3.125E-007  0.000E+000  0.000E+000  0.000E+000  0.000E+000  1.075E-004  0.000E+000  5.000E-009  0.000E+000
   1.122E+014  4.292E-015  3.125E-007  4.524E-015  2.273E-020  2.040E-019  4.101E-011  1.075E-004  2.022E-019  1.417E-021  8.152E-014
   1.259E+014  7.297E-015  3.124E-007  5.770E-015  2.993E-020  1.739E-019  6.224E-011  1.075E-004  2.565E-019  2.948E-021  9.890E-014
   1.413E+014  1.261E-014  3.124E-007  7.202E-015  3.941E-020  1.364E-019  7.172E-011  1.075E-004  3.256E-019  4.494E-021  1.199E-013
   1.585E+014  2.212E-014  3.124E-007  8.970E-015  5.188E-020  9.913E-020  7.880E-011  1.075E-004  4.133E-019  6.398E-021  1.451E-013
   1.778E+014  3.925E-014  3.124E-007  1.115E-014  6.827E-020  6.747E-020  8.583E-011  1.075E-004  5.246E-019  8.987E-021  1.756E-013
   1.995E+014  6.987E-014  3.124E-007  1.384E-014  8.980E-020  4.358E-020  9.327E-011  1.075E-004  6.660E-019  1.262E-020  2.125E-013
   2.239E+014  1.238E-013  3.124E-007  1.714E-014  1.181E-019  2.747E-020  1.012E-010  1.075E-004  8.455E-019  1.777E-020  2.572E-013
   2.512E+014  2.187E-013  3.124E-007  2.120E-014  1.552E-019  1.804E-020  1.097E-010  1.075E-004  1.074E-018  2.515E-020  3.114E-013
   2.818E+014  3.940E-013  3.124E-007  2.617E-014  2.040E-019  1.385E-020  1.188E-010  1.075E-004  1.363E-018  3.582E-020  3.771E-013
   3.162E+014  7.464E-013  3.123E-007  3.225E-014  2.680E-019  1.368E-020  1.285E-010  1.075E-004  1.731E-018  5.139E-020  4.569E-013
   3.548E+014  1.501E-012  3.123E-007  3.964E-014  3.520E-019  1.679E-020  1.388E-010  1.075E-004  2.199E-018  7.433E-020  5.534E-013
   3.981E+014  3.149E-012  3.123E-007  4.863E-014  4.621E-019  2.301E-020  1.497E-010  1.075E-004  2.793E-018  1.058E-019  6.699E-013
   4.467E+014  6.657E-012  3.123E-007  5.952E-014  6.064E-019  3.281E-020  1.613E-010  1.075E-004  3.547E-018  1.575E-019  8.103E-013
   5.012E+014  1.365E-011  3.122E-007  7.267E-014  7.955E-019  4.726E-020  1.735E-010  1.075E-004  4.505E-018  2.343E-019  9.797E-013
   5.623E+014  2.616E-011  3.122E-007  8.849E-014  1.043E-018  6.815E-020  1.863E-010  1.075E-004  5.723E-018  3.482E-019  1.184E-012
   6.310E+014  4.575E-011  3.122E-007  1.075E-013  1.368E-018  9.820E-020  1.997E-010  1.075E-004  7.270E-018  5.172E-019  1.431E-012
   7.079E+014  7.271E-011  3.121E-007  1.301E-013  1.792E-018  1.412E-019  2.136E-010  1.075E-004  9.235E-018  7.677E-019  1.730E-012
   7.943E+014  1.064E-010  3.121E-007  1.572E-013  2.347E-018  2.025E-019  2.280E-010  1.075E-004  1.173E-017  1.139E-018  2.090E-012
   8.913E+014  1.463E-010  3.120E-007  1.892E-013  3.073E-018  2.898E-019  2.429E-010  1.075E-004  1.490E-017  1.688E-018  2.526E-012
   1.000E+015  1.929E-010  3.120E-007  2.271E-013  4.023E-018  4.136E-019  2.581E-010  1.075E-004  1.893E-017  2.500E-018  3.052E-012
   1.122E+015  2.479E-010  3.119E-007  2.717E-013  5.263E-018  5.887E-019  2.737E-010  1.075E-004  2.405E-017  3.701E-018  3.687E-012
   1.259E+015  3.134E-010  3.119E-007  3.240E-013  6.884E-018  8.353E-019  2.894E-010  1.075E-004  3.056E-017  5.475E-018  4.455E-012
   1.413E+015  3.923E-010  3.118E-007  3.851E-013  8.999E-018  1.181E-018  3.052E-010  1.075E-004  3.882E-017  8.093E-018  5.382E-012
   1.585E+015  4.878E-010  3.118E-007  4.563E-013  1.176E-017  1.665E-018  3.211E-010  1.075E-004  4.932E-017  1.195E-017  6.501E-012
   1.778E+015  6.038E-010  3.117E-007  5.388E-013  1.536E-017  2.338E-018  3.368E-010  1.075E-004  6.265E-017  1.765E-017  7.852E-012
   1.995E+015  7.445E-010  3.116E-007  6.341E-013  2.006E-017  3.271E-018  3.523E-010  1.075E-004  7.959E-017  2.601E-017  9.484E-012
   2.239E+015  9.149E-010  3.115E-007  7.438E-013  2.618E-017  4.556E-018  3.675E-010  1.075E-004  1.011E-016  3.832E-017  1.145E-011
   2.512E+015  1.121E-009  3.115E-007  8.695E-013  3.416E-017  6.318E-018  3.822E-010  1.075E-004  1.284E-016  5.640E-017  1.383E-011
   2.818E+015  1.369E-009  3.114E-007  1.013E-012  4.454E-017  8.721E-018  3.964E-010  1.075E-004  1.631E-016  8.295E-017  1.670E-011
   3.162E+015  1.667E-009  3.113E-007  1.177E-012  5.807E-017  1.198E-017  4.100E-010  1.075E-004  2.072E-016  1.217E-016  2.016E-011
   3.548E+015  2.025E-009  3.112E-007  1.362E-012  7.566E-017  1.637E-017  4.228E-010  1.075E-004  2.632E-016  1.787E-016  2.433E-011
   3.981E+015  2.452E-009  3.111E-007  1.571E-012  9.855E-017  2.224E-017  4.350E-010  1.075E-004  3.342E-016  2.619E-016  2.936E-011
   4.467E+015  2.961E-009  3.110E-007  1.807E-012  1.283E-016  3.005E-017  4.463E-010  1.075E-004  4.244E-016  3.834E-016  3.543E-011
   5.012E+015  3.566E-009  3.108E-007  2.072E-012  1.670E-016  4.036E-017  4.568E-010  1.075E-004  5.390E-016  5.606E-016  4.274E-011
   5.623E+015  4.287E-009  3.107E-007  2.368E-012  2.172E-016  5.388E-017  4.665E-010  1.075E-004  6.844E-016  8.188E-016  5.156E-011
   6.310E+015  5.160E-009  3.106E-007  2.697E-012  2.825E-016  7.145E-017  4.754E-010  1.075E-004  8.691E-016  1.195E-015  6.218E-011
   7.079E+015  6.279E-009  3.104E-007  3.060E-012  3.672E-016  9.412E-017  4.837E-010  1.075E-004  1.104E-015  1.747E-015  7.499E-011
   7.943E+015  7.923E-009  3.103E-007  3.450E-012  4.771E-016  1.231E-016  4.919E-010  1.075E-004  1.407E-015  2.571E-015  9.054E-011
   8.913E+015  1.091E-008  3.101E-007  3.828E-012  6.197E-016  1.599E-016  5.008E-010  1.075E-004  1.812E-015  3.864E-015  1.098E-010
   1.000E+016  1.748E-008  3.099E-007  4.053E-012  8.046E-016  2.060E-016  5.117E-010  1.075E-004  2.413E-015  6.087E-015  1.348E-010
   1.122E+016  3.311E-008  3.096E-007  3.743E-012  1.045E-015  2.631E-016  5.259E-010  1.075E-004  3.489E-015  1.042E-014  1.707E-010
   1.259E+016  7.024E-008  3.091E-007  2.438E-012  1.357E-015  3.329E-016  5.424E-010  1.074E-004  5.865E-015  1.996E-014  2.298E-010
   1.413E+016  1.546E-007  3.083E-007  8.727E-013  1.766E-015  4.169E-016  5.569E-010  1.073E-004  1.177E-014  4.357E-014  3.394E-010
   1.585E+016  3.356E-007  3.066E-007  2.656E-013  2.312E-015  5.195E-016  5.639E-010  1.072E-004  2.673E-014  1.105E-013  5.544E-010
   1.778E+016  7.001E-007  3.034E-007  9.413E-014  3.084E-015  6.661E-016  5.589E-010  1.068E-004  6.329E-014  3.319E-013  9.692E-010
   1.995E+016  1.390E-006  2.976E-007  3.214E-014  4.321E-015  9.449E-016  5.345E-010  1.061E-004  1.476E-013  6.845E-013  1.708E-009
   2.239E+016  2.612E-006  2.873E-007  1.061E-014  6.724E-015  1.534E-015  4.783E-010  1.048E-004  3.295E-013  2.266E-012  2.827E-009
   2.512E+016  4.635E-006  2.699E-007  3.578E-015  1.233E-014  2.639E-015  3.842E-010  1.026E-004  6.967E-013  7.184E-012  4.056E-009
   2.818E+016  7.727E-006  2.419E-007  1.302E-015  2.653E-014  4.114E-015  2.709E-010  9.902E-005  1.387E-012  2.035E-011  4.689E-009
   3.162E+016  1.203E-005  2.010E-007  5.397E-016  6.207E-014  5.324E-015  1.685E-010  9.344E-005  2.585E-012  5.016E-011  4.338E-009
   3.548E+016  1.738E-005  1.485E-007  2.681E-016  1.448E-013  5.875E-015  9.259E-011  8.534E-005  4.488E-012  1.089E-010  3.539E-009
   3.981E+016  2.313E-005  9.284E-008  1.643E-016  3.182E-013  5.845E-015  4.410E-011  7.440E-005  7.189E-012  2.151E-010  2.854E-009
   4.467E+016  2.804E-005  4.646E-008  1.269E-016  6.381E-013  5.286E-015  1.740E-011  6.077E-005  1.048E-011  4.013E-010  2.300E-009
   5.012E+016  3.036E-005  1.749E-008  1.276E-016  1.130E-012  4.268E-015  5.127E-012  4.534E-005  1.362E-011  7.195E-010  1.715E-009
   5.623E+016  2.806E-005  4.552E-009  1.661E-016  1.687E-012  3.118E-015  9.457E-013  3.006E-005  1.539E-011  1.234E-009  1.070E-009
   6.310E+016  2.079E-005  6.910E-010  2.484E-016  2.036E-012  2.285E-015  1.120E-013  1.699E-005  1.454E-011  2.006E-009  5.188E-010
   7.079E+016  1.118E-005  4.798E-011  3.771E-016  1.879E-012  1.960E-015  1.048E-014  7.656E-006  1.079E-011  2.895E-009  1.922E-010
   7.943E+016  3.929E-006  2.292E-012  4.822E-016  1.338E-012  2.391E-015  1.784E-015  2.514E-006  5.979E-012  3.550E-009  5.923E-011
   8.913E+016  9.291E-007  7.494E-013  4.594E-016  8.186E-013  4.196E-015  1.075E-015  5.654E-007  2.537E-012  3.863E-009  1.744E-011
   1.000E+017  1.676E-007  5.385E-013  3.554E-016  3.974E-013  7.717E-015  8.856E-016  8.413E-008  8.070E-013  4.025E-009  4.515E-012
   1.122E+017  2.336E-008  2.745E-013  2.562E-016  1.533E-013  1.154E-014  5.092E-016  8.021E-009  2.007E-013  4.174E-009  9.461E-013
   1.259E+017  3.338E-009  8.325E-014  1.835E-016  8.442E-014  1.321E-014  1.783E-016  5.850E-010  7.731E-014  4.338E-009  2.972E-013
   1.413E+017  1.481E-009  1.687E-014  1.326E-016  8.429E-014  1.161E-014  4.354E-017  1.150E-010  6.631E-014  4.506E-009  1.963E-013
   1.585E+017  1.309E-009  3.552E-015  9.680E-017  9.939E-014  7.781E-015  1.148E-017  7.466E-011  6.795E-014  4.661E-009  1.445E-013
   1.778E+017  1.201E-009  9.795E-016  7.103E-017  1.208E-013  3.873E-015  3.811E-018  5.412E-011  6.743E-014  4.788E-009  9.490E-014
   1.995E+017  1.078E-009  2.664E-016  5.201E-017  1.514E-013  1.381E-015  1.195E-018  3.795E-011  6.284E-014  4.880E-009  5.339E-014
   2.239E+017  9.516E-010  5.904E-017  3.754E-017  1.954E-013  3.407E-016  2.961E-019  2.582E-011  5.338E-014  4.939E-009  2.470E-014
   2.512E+017  8.324E-010  9.083E-018  2.626E-017  2.528E-013  5.684E-017  4.956E-020  1.721E-011  3.916E-014  4.972E-009  8.807E-015
   2.818E+017  7.268E-010  8.011E-019  1.742E-017  3.067E-013  6.400E-018  4.645E-021  1.135E-011  2.310E-014  4.989E-009  2.227E-015
   3.162E+017  6.375E-010  3.425E-020  1.068E-017  3.257E-013  4.813E-019  2.075E-022  7.481E-012  1.056E-014  4.996E-009  3.798E-016
   3.548E+017  5.652E-010  6.685E-022  5.879E-018  3.017E-013  2.321E-020  4.187E-024  4.978E-012  4.087E-015  4.999E-009  4.711E-017
   3.981E+017  5.056E-010  6.879E-024  2.767E-018  2.610E-013  6.894E-022  4.479E-026  3.369E-012  1.693E-015  5.000E-009  5.353E-018
   4.467E+017  4.286E-010  7.723E-026  8.674E-019  2.438E-013  1.529E-023  5.856E-028  2.348E-012  1.051E-015  5.000E-009  8.995E-019
   5.012E+017  3.537E-010  9.975E-028  2.126E-019  2.405E-013  2.439E-025  9.237E-030  1.640E-012  8.319E-016  5.000E-009  1.796E-019
   RADIUS      OH          NH3         OH-         OH+         CH5+        NH4+        H2O         H2O+        F           H3O+        



   RADIUS      F+          HF+         HF          H2F+        Na+         Na          Mg          C2+         C2-         C2          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  4.215E-023  1.232E-023  5.000E-009  2.184E-015  0.000E+000  0.000E+000  0.000E+000  1.206E-032  2.327E-030  6.433E-021
   1.259E+014  5.471E-023  1.599E-023  5.000E-009  3.411E-015  0.000E+000  0.000E+000  0.000E+000  1.089E-032  2.675E-029  2.402E-020
   1.413E+014  7.100E-023  2.075E-023  5.000E-009  4.133E-015  0.000E+000  0.000E+000  0.000E+000  9.541E-033  9.420E-029  4.904E-020
   1.585E+014  9.212E-023  2.693E-023  5.000E-009  4.736E-015  0.000E+000  0.000E+000  0.000E+000  8.690E-033  2.163E-028  8.039E-020
   1.778E+014  1.195E-022  3.492E-023  5.000E-009  5.343E-015  0.000E+000  0.000E+000  0.000E+000  9.036E-033  4.040E-028  1.187E-019
   1.995E+014  1.549E-022  4.528E-023  5.000E-009  5.994E-015  0.000E+000  0.000E+000  0.000E+000  1.134E-032  6.711E-028  1.655E-019
   2.239E+014  2.008E-022  5.869E-023  5.000E-009  6.709E-015  0.000E+000  0.000E+000  0.000E+000  1.670E-032  1.035E-027  2.227E-019
   2.512E+014  2.602E-022  7.605E-023  5.000E-009  7.498E-015  0.000E+000  0.000E+000  0.000E+000  2.698E-032  1.518E-027  2.931E-019
   2.818E+014  3.370E-022  9.851E-023  5.000E-009  8.373E-015  0.000E+000  0.000E+000  0.000E+000  4.584E-032  2.150E-027  3.802E-019
   3.162E+014  4.364E-022  1.276E-022  5.000E-009  9.342E-015  0.000E+000  0.000E+000  0.000E+000  8.086E-032  2.967E-027  4.882E-019
   3.548E+014  5.648E-022  1.651E-022  5.000E-009  1.042E-014  0.000E+000  0.000E+000  0.000E+000  1.486E-031  4.019E-027  6.226E-019
   3.981E+014  7.309E-022  2.136E-022  5.000E-009  1.160E-014  0.000E+000  0.000E+000  0.000E+000  2.875E-031  5.369E-027  7.903E-019
   4.467E+014  9.454E-022  2.763E-022  5.000E-009  1.292E-014  0.000E+000  0.000E+000  0.000E+000  5.898E-031  7.095E-027  9.998E-019
   5.012E+014  1.222E-021  3.573E-022  5.000E-009  1.437E-014  0.000E+000  0.000E+000  0.000E+000  1.287E-030  9.303E-027  1.262E-018
   5.623E+014  1.580E-021  4.618E-022  5.000E-009  1.597E-014  0.000E+000  0.000E+000  0.000E+000  2.980E-030  1.212E-026  1.589E-018
   6.310E+014  2.041E-021  5.967E-022  5.000E-009  1.774E-014  0.000E+000  0.000E+000  0.000E+000  7.252E-030  1.573E-026  1.999E-018
   7.079E+014  2.637E-021  7.708E-022  5.000E-009  1.969E-014  0.000E+000  0.000E+000  0.000E+000  1.838E-029  2.034E-026  2.513E-018
   7.943E+014  3.404E-021  9.951E-022  5.000E-009  2.183E-014  0.000E+000  0.000E+000  0.000E+000  4.793E-029  2.624E-026  3.157E-018
   8.913E+014  4.394E-021  1.284E-021  5.000E-009  2.418E-014  0.000E+000  0.000E+000  0.000E+000  1.267E-028  3.379E-026  3.963E-018
   1.000E+015  5.668E-021  1.657E-021  5.000E-009  2.677E-014  0.000E+000  0.000E+000  0.000E+000  3.330E-028  4.347E-026  4.975E-018
   1.122E+015  7.310E-021  2.137E-021  5.000E-009  2.961E-014  0.000E+000  0.000E+000  0.000E+000  8.495E-028  5.586E-026  6.246E-018
   1.259E+015  9.423E-021  2.755E-021  5.000E-009  3.272E-014  0.000E+000  0.000E+000  0.000E+000  2.032E-027  7.176E-026  7.842E-018
   1.413E+015  1.214E-020  3.549E-021  5.000E-009  3.613E-014  0.000E+000  0.000E+000  0.000E+000  4.454E-027  9.218E-026  9.850E-018
   1.585E+015  1.564E-020  4.572E-021  5.000E-009  3.987E-014  0.000E+000  0.000E+000  0.000E+000  8.858E-027  1.184E-025  1.238E-017
   1.778E+015  2.014E-020  5.887E-021  5.000E-009  4.397E-014  0.000E+000  0.000E+000  0.000E+000  1.619E-026  1.522E-025  1.556E-017
   1.995E+015  2.592E-020  7.576E-021  5.000E-009  4.845E-014  0.000E+000  0.000E+000  0.000E+000  2.783E-026  1.956E-025  1.955E-017
