  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   2.512E+017  3.272E-030  9.758E-017  1.708E-011  0.000E+000  6.003E-030  3.007E-013  3.210E-031  2.739E-030  5.092E-018  1.477E-017
   2.818E+017  1.543E-032  2.079E-017  6.942E-013  0.000E+000  2.163E-032  3.055E-014  2.009E-033  5.198E-033  1.262E-019  1.349E-018
   3.162E+017  4.019E-035  3.192E-018  1.386E-014  0.000E+000  3.507E-035  1.757E-015  1.111E-035  4.602E-036  1.662E-021  7.729E-020
   3.548E+017  7.547E-038  3.351E-019  1.451E-016  0.000E+000  3.518E-038  6.136E-017  7.488E-038  2.496E-039  1.065E-023  2.600E-021
   3.981E+017  1.873E-040  2.288E-020  1.321E-018  0.000E+000  6.982E-041  1.380E-018  3.594E-040  6.084E-043  3.564E-026  4.870E-023
   4.467E+017  9.640E-043  1.172E-021  1.589E-019  0.000E+000  1.254E-042  1.463E-020  3.617E-043  2.801E-047  8.157E-027  6.757E-025
   5.012E+017  1.187E-044  5.662E-023  5.142E-020  0.000E+000  4.444E-044  6.467E-022  6.963E-046 -3.247E-048  3.523E-027  8.118E-027
   RADIUS      CH2CHCCH    C2N2+       SiC2        HMgNCH+     HCCNCH+     SiC2+       CH2CHCN+    C4H5+       HC3O        NCCNH+      



   RADIUS      HC3O+       CH2CHCN     SiC2H       SiC2H+      CH2CHCCH2+  SiC2H2+     SiNC+       SiNC        HC3OH+      SiC2H2      
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  5.231E-022  4.868E-020  2.609E-014  2.173E-012  5.239E-039  1.405E-020  2.619E-009  1.695E-013  1.294E-019  2.609E-014
   1.259E+014  2.621E-021  5.355E-019  3.507E-013  4.513E-012  2.222E-037  3.736E-019  4.037E-009  8.480E-013  1.773E-019  3.507E-013
   1.413E+014  5.856E-021  1.806E-018  1.145E-012  5.688E-012  1.686E-036  2.055E-018  4.673E-009  1.767E-012  1.776E-019  1.145E-012
   1.585E+014  9.552E-021  3.885E-018  2.247E-012  6.137E-012  6.195E-036  5.912E-018  4.892E-009  2.694E-012  1.597E-019  2.247E-012
   1.778E+014  1.329E-020  6.599E-018  3.440E-012  6.175E-012  1.550E-035  1.223E-017  4.880E-009  3.540E-012  1.390E-019  3.440E-012
   1.995E+014  1.686E-020  9.677E-018  4.556E-012  5.975E-012  3.088E-035  2.080E-017  4.744E-009  4.272E-012  1.227E-019  4.556E-012
   2.239E+014  2.013E-020  1.285E-017  5.494E-012  5.644E-012  5.319E-035  3.113E-017  4.546E-009  4.885E-012  1.130E-019  5.494E-012
   2.512E+014  2.302E-020  1.598E-017  6.203E-012  5.249E-012  8.321E-035  4.261E-017  4.325E-009  5.386E-012  1.098E-019  6.203E-012
   2.818E+014  2.547E-020  1.905E-017  6.675E-012  4.834E-012  1.220E-034  5.460E-017  4.103E-009  5.786E-012  1.121E-019  6.675E-012
   3.162E+014  2.747E-020  2.218E-017  6.924E-012  4.423E-012  1.713E-034  6.657E-017  3.893E-009  6.100E-012  1.189E-019  6.924E-012
   3.548E+014  2.901E-020  2.555E-017  6.982E-012  4.030E-012  2.337E-034  7.805E-017  3.702E-009  6.340E-012  1.293E-019  6.982E-012
   3.981E+014  3.013E-020  2.945E-017  6.884E-012  3.662E-012  3.130E-034  8.867E-017  3.531E-009  6.521E-012  1.429E-019  6.884E-012
   4.467E+014  3.084E-020  3.425E-017  6.666E-012  3.321E-012  4.145E-034  9.820E-017  3.383E-009  6.652E-012  1.596E-019  6.666E-012
   5.012E+014  3.119E-020  4.042E-017  6.361E-012  3.007E-012  5.456E-034  1.065E-016  3.257E-009  6.744E-012  1.792E-019  6.361E-012
   5.623E+014  3.122E-020  4.866E-017  5.997E-012  2.719E-012  7.166E-034  1.134E-016  3.152E-009  6.803E-012  2.021E-019  5.997E-012
   6.310E+014  3.098E-020  5.991E-017  5.597E-012  2.455E-012  9.420E-034  1.191E-016  3.066E-009  6.836E-012  2.285E-019  5.597E-012
   7.079E+014  3.051E-020  7.561E-017  5.180E-012  2.214E-012  1.242E-033  1.236E-016  2.999E-009  6.848E-012  2.586E-019  5.180E-012
   7.943E+014  2.985E-020  9.786E-017  4.759E-012  1.994E-012  1.648E-033  1.269E-016  2.948E-009  6.844E-012  2.928E-019  4.759E-012
   8.913E+014  2.905E-020  1.298E-016  4.346E-012  1.794E-012  2.207E-033  1.291E-016  2.913E-009  6.826E-012  3.310E-019  4.346E-012
   1.000E+015  2.813E-020  1.757E-016  3.947E-012  1.613E-012  3.005E-033  1.304E-016  2.892E-009  6.798E-012  3.730E-019  3.947E-012
   1.122E+015  2.713E-020  2.415E-016  3.567E-012  1.447E-012  4.213E-033  1.307E-016  2.883E-009  6.760E-012  4.177E-019  3.568E-012
   1.259E+015  2.607E-020  3.334E-016  3.211E-012  1.298E-012  6.233E-033  1.303E-016  2.884E-009  6.716E-012  4.631E-019  3.211E-012
   1.413E+015  2.497E-020  4.557E-016  2.880E-012  1.162E-012  1.002E-032  1.293E-016  2.894E-009  6.665E-012  5.065E-019  2.880E-012
   1.585E+015  2.386E-020  6.087E-016  2.573E-012  1.039E-012  1.766E-032  1.276E-016  2.910E-009  6.609E-012  5.450E-019  2.574E-012
   1.778E+015  2.275E-020  7.863E-016  2.293E-012  9.286E-013  3.314E-032  1.253E-016  2.931E-009  6.549E-012  5.770E-019  2.293E-012
   1.995E+015  2.169E-020  9.776E-016  2.037E-012  8.289E-013  6.287E-032  1.227E-016  2.955E-009  6.485E-012  6.030E-019  2.037E-012
   2.239E+015  2.072E-020  1.170E-015  1.805E-012  7.391E-013  1.158E-031  1.196E-016  2.978E-009  6.418E-012  6.251E-019  1.805E-012
   2.512E+015  1.989E-020  1.353E-015  1.595E-012  6.585E-013  2.025E-031  1.163E-016  3.000E-009  6.347E-012  6.465E-019  1.595E-012
   2.818E+015  1.925E-020  1.518E-015  1.407E-012  5.863E-013  3.349E-031  1.127E-016  3.017E-009  6.274E-012  6.703E-019  1.407E-012
   3.162E+015  1.884E-020  1.660E-015  1.238E-012  5.215E-013  5.248E-031  1.089E-016  3.027E-009  6.198E-012  6.998E-019  1.238E-012
   3.548E+015  1.872E-020  1.776E-015  1.087E-012  4.637E-013  7.834E-031  1.050E-016  3.029E-009  6.120E-012  7.378E-019  1.088E-012
   3.981E+015  1.896E-020  1.865E-015  9.533E-013  4.120E-013  1.121E-030  1.009E-016  3.020E-009  6.039E-012  7.872E-019  9.536E-013
   4.467E+015  1.961E-020  1.929E-015  8.343E-013  3.659E-013  1.545E-030  9.686E-017  2.999E-009  5.957E-012  8.507E-019  8.346E-013
   5.012E+015  2.077E-020  1.968E-015  7.290E-013  3.248E-013  2.061E-030  9.277E-017  2.966E-009  5.872E-012  9.315E-019  7.293E-013
   5.623E+015  2.255E-020  1.984E-015  6.361E-013  2.882E-013  2.678E-030  8.868E-017  2.920E-009  5.786E-012  1.033E-018  6.363E-013
   6.310E+015  2.511E-020  1.980E-015  5.542E-013  2.556E-013  3.402E-030  8.463E-017  2.867E-009  5.698E-012  1.159E-018  5.545E-013
   7.079E+015  2.863E-020  1.957E-015  4.823E-013  2.264E-013  4.248E-030  8.059E-017  2.821E-009  5.611E-012  1.313E-018  4.826E-013
   7.943E+015  3.335E-020  1.917E-015  4.193E-013  2.001E-013  5.228E-030  7.654E-017  2.824E-009  5.527E-012  1.499E-018  4.196E-013
   8.913E+015  3.955E-020  1.864E-015  3.642E-013  1.760E-013  6.346E-030  7.239E-017  2.972E-009  5.453E-012  1.717E-018  3.646E-013
   1.000E+016  4.756E-020  1.799E-015  3.163E-013  1.533E-013  7.569E-030  6.806E-017  3.448E-009  5.406E-012  1.960E-018  3.168E-013
   1.122E+016  5.795E-020  1.725E-015  2.748E-013  1.316E-013  8.784E-030  6.371E-017  4.519E-009  5.433E-012  2.211E-018  2.755E-013
   1.259E+016  7.209E-020  1.646E-015  2.386E-013  1.109E-013  9.781E-030  6.022E-017  6.459E-009  5.698E-012  2.443E-018  2.398E-013
   1.413E+016  9.392E-020  1.565E-015  2.067E-013  9.208E-014  1.037E-029  5.978E-017  9.493E-009  6.955E-012  2.655E-018  2.087E-013
   1.585E+016  1.325E-019  1.487E-015  1.776E-013  7.673E-014  1.069E-029  6.560E-017  1.420E-008  1.271E-011  2.914E-018  1.812E-013
   1.778E+016  2.035E-019  1.414E-015  1.510E-013  6.588E-014  1.135E-029  8.074E-017  2.204E-008  3.698E-011  3.390E-018  1.573E-013
   1.995E+016  3.289E-019  1.349E-015  1.269E-013  5.928E-014  1.399E-029  1.109E-016  3.471E-008  1.262E-010  4.531E-018  1.378E-013
   2.239E+016  5.482E-019  1.289E-015  1.059E-013  5.605E-014  2.403E-029  1.794E-016  5.193E-008  4.056E-010  7.628E-018  1.236E-013
   2.512E+016  9.510E-019  1.232E-015  8.822E-014  5.646E-014  5.367E-029  3.581E-016  6.947E-008  1.140E-009  1.606E-017  1.155E-013
   2.818E+016  1.523E-018  1.178E-015  7.541E-014  6.180E-014  1.110E-028  7.417E-016  8.045E-008  2.709E-009  3.555E-017  1.137E-013
   3.162E+016  1.765E-018  1.126E-015  7.097E-014  7.428E-014  1.790E-028  1.274E-015  7.904E-008  5.353E-009  6.974E-017  1.175E-013
   3.548E+016  1.438E-018  1.061E-015  7.962E-014  1.022E-013  2.270E-028  1.751E-015  6.519E-008  8.749E-009  1.154E-016  1.241E-013
   3.981E+016  9.507E-019  9.536E-016  1.037E-013  1.550E-013  2.323E-028  2.036E-015  4.533E-008  1.185E-008  1.608E-016  1.306E-013
   4.467E+016  5.697E-019  7.867E-016  1.392E-013  2.304E-013  1.857E-028  2.098E-015  2.633E-008  1.333E-008  1.872E-016  1.358E-013
   5.012E+016  3.517E-019  5.893E-016  1.760E-013  3.167E-013  1.075E-028  1.930E-015  1.229E-008  1.234E-008  1.722E-016  1.402E-013
   5.623E+016  2.789E-019  4.068E-016  1.982E-013  4.065E-013  4.020E-029  1.525E-015  4.311E-009  8.958E-009  1.158E-016  1.427E-013
   6.310E+016  3.092E-019  2.602E-016  2.025E-013  5.157E-013  8.331E-030  1.111E-015  1.081E-009  4.965E-009  6.473E-017  1.425E-013
   7.079E+016  4.210E-019  1.527E-016  2.138E-013  9.103E-013  9.502E-031  9.661E-016  2.195E-010  1.976E-009  4.346E-017  1.463E-013
   7.943E+016  7.555E-019  7.973E-017  3.602E-013  3.251E-012  7.307E-032  1.758E-015  6.080E-011  5.003E-010  7.309E-017  1.970E-013
   8.913E+016  2.209E-018  3.428E-017  1.082E-012  1.621E-011  7.162E-033  5.449E-015  3.134E-011  6.949E-011  2.704E-016  4.901E-013
   1.000E+017  1.016E-017  1.047E-017  2.738E-012  5.859E-011  1.229E-032  1.400E-014  1.817E-011  5.047E-012  9.867E-016  1.459E-012
   1.122E+017  3.618E-017  1.891E-018  4.044E-012  1.227E-010  3.173E-032  2.271E-014  8.081E-012  3.470E-013  2.408E-015  2.875E-012
   1.259E+017  7.194E-017  1.691E-019  3.569E-012  1.590E-010  3.347E-032  2.354E-014  2.525E-012  7.717E-014  3.810E-015  3.292E-012
   1.413E+017  8.068E-017  6.306E-021  2.041E-012  1.393E-010  1.384E-032  1.637E-014  6.957E-013  1.957E-014  4.048E-015  2.242E-012
   1.585E+017  5.335E-017  9.697E-023  7.846E-013  8.551E-011  2.328E-033  7.729E-015  2.503E-013  4.852E-015  2.919E-015  9.294E-013
   1.778E+017  2.100E-017  2.931E-024  2.010E-013  3.649E-011  1.583E-034  2.422E-015  1.006E-013  1.307E-015  1.397E-015  2.351E-013
   1.995E+017  4.744E-018  1.697E-025  3.287E-014  1.025E-011  4.120E-036  4.789E-016  3.455E-014  3.584E-016  4.237E-016  3.533E-014
   2.239E+017  5.747E-019  4.377E-027  3.222E-015  1.715E-012  3.804E-038  5.642E-017  9.287E-015  9.914E-017  7.749E-017  2.927E-015
   2.512E+017  3.537E-020  4.524E-029  1.822E-016  1.520E-013  1.202E-040  3.846E-018  1.857E-015  2.636E-017  8.371E-018  1.183E-016
   2.818E+017  1.092E-021  2.652E-031  6.117E-018  6.621E-015  1.395E-043  1.536E-019  2.660E-016  6.177E-018  5.412E-019  2.071E-018
   3.162E+017  1.680E-023  1.832E-033  1.297E-019  1.422E-016  7.159E-047  3.698E-021  2.693E-017  1.220E-018  2.093E-020  1.506E-020
   3.548E+017  1.184E-025  1.425E-035  1.829E-021  1.594E-018  2.338E-050  5.650E-023  1.928E-018  2.015E-019  4.409E-022  4.751E-023
   3.981E+017  3.132E-028  6.807E-038  1.765E-023  9.884E-021  1.229E-053  5.722E-025  1.012E-019  2.786E-020  2.301E-024  7.154E-026
   4.467E+017  5.844E-029  5.683E-041  6.669E-026  2.833E-023  2.438E-056  2.502E-027  5.462E-021  3.728E-021  2.586E-028  5.479E-029
   5.012E+017  2.627E-029  8.272E-044  4.719E-028  3.142E-025  1.537E-058  2.252E-029  3.463E-022  4.658E-022 -2.357E-031  1.060E-031
   RADIUS      HC3O+       CH2CHCN     SiC2H       SiC2H+      CH2CHCCH2+  SiC2H2+     SiNC+       SiNC        HC3OH+      SiC2H2      



   RADIUS      CH2CHCHCH2  HCCCHO      CH2CHCNH+   HCCCHOH+    CCP         CCP+        SiNCH+      C2H5CN      C4H7+       SiC2H3+     
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  1.467E-034  8.969E-026  2.016E-023  7.820E-032  1.074E-023  7.619E-024  4.607E-012  1.108E-015  4.238E-033  1.109E-012
   1.259E+014  4.329E-033  7.119E-025  5.403E-022  1.274E-030  1.649E-022  1.542E-022  7.357E-012  1.969E-014  4.108E-032  4.564E-012
   1.413E+014  2.195E-032  2.598E-024  2.087E-021  6.794E-030  6.607E-022  6.837E-022  8.825E-012  5.876E-014  1.121E-031  8.153E-012
   1.585E+014  5.494E-032  7.670E-024  4.029E-021  2.533E-029  1.592E-021  1.644E-021  9.586E-012  9.178E-014  1.805E-031  1.074E-011
   1.778E+014  9.687E-032  2.061E-023  5.584E-021  8.139E-029  2.970E-021  2.843E-021  9.927E-012  1.051E-013  2.271E-031  1.217E-011
   1.995E+014  1.409E-031  5.121E-023  6.463E-021  2.389E-028  4.755E-021  4.006E-021  1.001E-011  1.018E-013  2.555E-031  1.263E-011
   2.239E+014  1.835E-031  1.166E-022  6.752E-021  6.456E-028  6.885E-021  4.916E-021  9.934E-012  8.979E-014  2.750E-031  1.237E-011
   2.512E+014  2.240E-031  2.390E-022  6.661E-021  1.592E-027  9.285E-021  5.470E-021  9.762E-012  7.525E-014  2.925E-031  1.167E-011
   2.818E+014  2.629E-031  4.337E-022  6.374E-021  3.532E-027  1.188E-020  5.666E-021  9.535E-012  6.146E-014  3.112E-031  1.070E-011
   3.162E+014  3.015E-031  6.946E-022  6.006E-021  6.992E-027  1.461E-020  5.566E-021  9.277E-012  4.961E-014  3.326E-031  9.624E-012
   3.548E+014  3.412E-031  9.932E-022  5.620E-021  1.238E-026  1.740E-020  5.257E-021  9.004E-012  3.986E-014  3.574E-031  8.534E-012
   3.981E+014  3.833E-031  1.293E-021  5.245E-021  1.982E-026  2.021E-020  4.822E-021  8.725E-012  3.200E-014  3.860E-031  7.490E-012
   4.467E+014  4.289E-031  1.563E-021  4.898E-021  2.916E-026  2.299E-020  4.331E-021  8.443E-012  2.570E-014  4.187E-031  6.523E-012
   5.012E+014  4.793E-031  1.787E-021  4.588E-021  4.003E-026  2.571E-020  3.834E-021  8.163E-012  2.067E-014  4.561E-031  5.649E-012
   5.623E+014  5.358E-031  1.958E-021  4.325E-021  5.201E-026  2.835E-020  3.363E-021  7.886E-012  1.666E-014  4.987E-031  4.871E-012
   6.310E+014  5.999E-031  2.078E-021  4.124E-021  6.468E-026  3.089E-020  2.936E-021  7.613E-012  1.345E-014  5.475E-031  4.185E-012
   7.079E+014  6.734E-031  2.154E-021  4.006E-021  7.771E-026  3.331E-020  2.562E-021  7.343E-012  1.089E-014  6.036E-031  3.586E-012
   7.943E+014  7.583E-031  2.195E-021  4.003E-021  9.089E-026  3.560E-020  2.241E-021  7.078E-012  8.834E-015  6.688E-031  3.064E-012
   8.913E+014  8.575E-031  2.212E-021  4.168E-021  1.042E-025  3.777E-020  1.973E-021  6.817E-012  7.190E-015  7.459E-031  2.613E-012
   1.000E+015  9.750E-031  2.217E-021  4.578E-021  1.176E-025  3.979E-020  1.750E-021  6.562E-012  5.870E-015  8.402E-031  2.223E-012
   1.122E+015  1.118E-030  2.220E-021  5.346E-021  1.316E-025  4.168E-020  1.570E-021  6.311E-012  4.809E-015  9.615E-031  1.887E-012
   1.259E+015  1.297E-030  2.236E-021  6.614E-021  1.467E-025  4.341E-020  1.424E-021  6.065E-012  3.954E-015  1.128E-030  1.599E-012
   1.413E+015  1.532E-030  2.275E-021  8.524E-021  1.639E-025  4.496E-020  1.308E-021  5.824E-012  3.265E-015  1.366E-030  1.353E-012
   1.585E+015  1.855E-030  2.349E-021  1.116E-020  1.844E-025  4.630E-020  1.218E-021  5.588E-012  2.707E-015  1.712E-030  1.142E-012
   1.778E+015  2.309E-030  2.470E-021  1.450E-020  2.099E-025  4.741E-020  1.147E-021  5.359E-012  2.255E-015  2.200E-030  9.627E-013
   1.995E+015  2.949E-030  2.648E-021  1.839E-020  2.428E-025  4.825E-020  1.093E-021  5.135E-012  1.888E-015  2.862E-030  8.101E-013
   2.239E+015  3.838E-030  2.894E-021  2.257E-020  2.860E-025  4.878E-020  1.052E-021  4.917E-012  1.588E-015  3.720E-030  6.806E-013
   2.512E+015  5.045E-030  3.219E-021  2.678E-020  3.433E-025  4.898E-020  1.021E-021  4.706E-012  1.342E-015  4.806E-030  5.710E-013
   2.818E+015  6.658E-030  3.630E-021  3.078E-020  4.192E-025  4.886E-020  9.980E-022  4.501E-012  1.140E-015  6.176E-030  4.785E-013
   3.162E+015  8.796E-030  4.130E-021  3.436E-020  5.193E-025  4.840E-020  9.807E-022  4.303E-012  9.734E-016  7.927E-030  4.005E-013
   3.548E+015  1.163E-029  4.713E-021  3.739E-020  6.494E-025  4.763E-020  9.675E-022  4.112E-012  8.353E-016  1.021E-029  3.349E-013
   3.981E+015  1.544E-029  5.362E-021  3.978E-020  8.151E-025  4.657E-020  9.569E-022  3.928E-012  7.203E-016  1.324E-029  2.798E-013
   4.467E+015  2.060E-029  6.047E-021  4.152E-020  1.020E-024  4.525E-020  9.478E-022  3.751E-012  6.240E-016  1.734E-029  2.336E-013
   5.012E+015  2.766E-029  6.729E-021  4.261E-020  1.267E-024  4.370E-020  9.393E-022  3.581E-012  5.430E-016  2.298E-029  1.950E-013
   5.623E+015  3.749E-029  7.367E-021  4.308E-020  1.553E-024  4.196E-020  9.306E-022  3.418E-012  4.746E-016  3.083E-029  1.627E-013
   6.310E+015  5.137E-029  7.922E-021  4.298E-020  1.873E-024  4.009E-020  9.210E-022  3.262E-012  4.163E-016  4.184E-029  1.356E-013
   7.079E+015  7.119E-029  8.369E-021  4.238E-020  2.221E-024  3.814E-020  9.098E-022  3.110E-012  3.666E-016  5.734E-029  1.129E-013
   7.943E+015  9.980E-029  8.700E-021  4.137E-020  2.583E-024  3.618E-020  8.965E-022  2.962E-012  3.238E-016  7.903E-029  9.366E-014
   8.913E+015  1.416E-028  8.945E-021  4.011E-020  2.951E-024  3.428E-020  8.804E-022  2.815E-012  2.869E-016  1.089E-028  7.699E-014
   1.000E+016  2.036E-028  9.206E-021  3.899E-020  3.323E-024  3.255E-020  8.619E-022  2.673E-012  2.549E-016  1.483E-028  6.196E-014
   1.122E+016  2.975E-028  9.741E-021  3.877E-020  3.736E-024  3.117E-020  8.452E-022  2.600E-012  2.268E-016  1.964E-028  4.779E-014
   1.259E+016  4.419E-028  1.116E-020  4.056E-020  4.363E-024  3.049E-020  8.460E-022  2.937E-012  2.019E-016  2.469E-028  3.427E-014
   1.413E+016  6.621E-028  1.500E-020  4.538E-020  5.822E-024  3.138E-020  9.013E-022  5.021E-012  1.794E-016  2.886E-028  2.225E-014
   1.585E+016  9.824E-028  2.549E-020  5.339E-020  1.031E-023  3.681E-020  1.062E-021  1.289E-011  1.584E-016  3.131E-028  1.321E-014
   1.778E+016  1.421E-027  5.569E-020  6.362E-020  2.633E-023  5.739E-020  1.362E-021  3.593E-011  1.385E-016  3.237E-028  7.654E-015
   1.995E+016  2.020E-027  1.452E-019  7.396E-020  8.685E-023  1.323E-019  1.820E-021  9.034E-011  1.199E-016  3.462E-028  4.621E-015
   2.239E+016  3.001E-027  3.930E-019  8.095E-020  2.877E-022  4.211E-019  2.549E-021  1.913E-010  1.039E-016  4.356E-028  2.925E-015
   2.512E+016  5.170E-027  9.810E-019  8.087E-020  7.323E-022  1.661E-018  3.817E-021  3.258E-010  9.138E-017  6.613E-028  1.934E-015
   2.818E+016  1.053E-026  2.162E-018  7.264E-020  1.208E-021  7.489E-018  5.928E-021  4.344E-010  8.101E-017  1.015E-027  1.382E-015
   3.162E+016  2.143E-026  4.272E-018  5.911E-020  1.321E-021  3.428E-017  9.493E-021  4.631E-010  6.772E-017  1.288E-027  1.100E-015
   3.548E+016  3.524E-026  7.637E-018  4.398E-020  1.146E-021  1.407E-016  1.678E-020  4.166E-010  4.848E-017  1.206E-027  9.793E-016
   3.981E+016  4.030E-026  1.218E-017  2.934E-020  9.121E-022  4.810E-016  3.318E-020  3.284E-010  2.748E-017  7.696E-028  9.130E-016
   4.467E+016  2.877E-026  1.688E-017  1.669E-020  6.559E-022  1.331E-015  6.833E-020  2.268E-010  1.159E-017  3.031E-028  8.079E-016
   5.012E+016  1.160E-026  1.992E-017  7.859E-021  3.794E-022  2.948E-015  1.386E-019  1.293E-010  3.421E-018  6.480E-029  6.309E-016
   5.623E+016  2.372E-027  2.013E-017  2.960E-021  1.596E-022  5.286E-015  2.709E-019  5.574E-011  6.730E-019  6.818E-030  4.161E-016
   6.310E+016  2.343E-028  1.751E-017  8.574E-022  4.853E-023  7.689E-015  5.371E-019  1.771E-011  9.440E-020  4.195E-031  2.566E-016
   7.079E+016  1.360E-029  1.363E-017  2.070E-022  1.193E-023  1.008E-014  1.484E-018  3.794E-012  1.217E-020  3.324E-032  2.195E-016
   7.943E+016  2.259E-030  1.039E-017  5.310E-023  3.360E-024  1.854E-014  7.194E-018  4.919E-013  2.053E-021  1.339E-032  4.322E-016
   8.913E+016  5.735E-030  1.184E-017  1.716E-023  2.103E-024  6.476E-014  3.650E-017  3.564E-014  4.356E-022  4.762E-032  1.495E-015
   1.000E+017  3.228E-029  3.427E-017  5.429E-024  4.607E-024  1.980E-013  9.765E-017  2.730E-015  1.474E-022  2.995E-031  4.399E-015
   1.122E+017  8.129E-029  8.143E-017  1.126E-024  9.567E-024  3.268E-013  1.221E-016  1.225E-015  2.414E-022  8.327E-031  7.774E-015
   1.259E+017  7.466E-029  9.017E-017  1.395E-025  9.167E-024  2.968E-013  9.677E-017  5.463E-016  2.525E-022  8.556E-031  8.224E-015
   1.413E+017  2.809E-029  4.684E-017  2.701E-026  3.742E-024  1.661E-013  6.259E-017  1.802E-016  1.360E-022  3.575E-031  5.550E-015
   1.585E+017  4.577E-030  1.214E-017  8.231E-027  6.664E-025  6.083E-014  3.103E-017  5.866E-017  3.840E-023  6.314E-032  2.448E-015
   1.778E+017  3.130E-031  1.635E-018  1.393E-027  5.246E-026  1.457E-014  1.045E-017  1.966E-017  5.378E-024  4.531E-033  6.918E-016
   1.995E+017  8.291E-033  1.141E-019  1.030E-028  1.776E-027  2.189E-015  2.333E-018  6.414E-018  3.384E-025  1.218E-034  1.174E-016
   2.239E+017  7.848E-035  3.920E-021  2.973E-030  2.401E-029  1.965E-016  3.734E-019  2.036E-018  8.563E-027  1.141E-036  1.070E-017
   2.512E+017  2.612E-037  6.429E-023  3.215E-032  1.228E-031  1.043E-017  4.936E-020  5.985E-019  8.350E-029  3.718E-039  4.613E-019
   2.818E+017  3.253E-040  5.466E-025  1.542E-034  2.549E-034  3.559E-019  5.448E-021  1.506E-019  3.700E-031  4.524E-042  8.614E-021
   3.162E+017  1.593E-043  2.766E-027  4.813E-037  2.480E-037  9.737E-021  4.733E-022  3.134E-020  1.089E-033  2.162E-045  6.907E-023
